-1.9949899732081089, -1.9896499843851998, -1.981358861248242, -1.970141265486232, -1.9560305634903572, -1.9390687271066982, -1.9193062087922736, -1.8968017915457682, -1.8716224140593243, -1.8438429716114746, -1.8135460932934564, -1.7808218962315379, -1.7457677175364177, -1.708487824777003, -1.6690931058397562, -1.6277007390961082, -1.5844338448590252, -1.5394211191654472, -1.4927964509739144, -1.4446985239160055, -1.395270403786171, -1.3446591129969567, -1.2930151932653939, -1.2404922578313218, -1.1872465345395629, -1.1334364011450395, -1.0792219142230433, -1.024764333085912, -0.97022564012219703, -0.91576805898506564, -0.86155357206306971, -0.80774343866854603, -0.75449771537678734, -0.70197477994271507, -0.65033086021115216, -0.59971956942193816, -0.55029144929210327, -0.50219352223419467, -0.45556885404266179, -0.41055612834908406, -0.36728923411200076, -0.32589686736835288, -0.28650214843110566, -0.24922225567169143, -0.21416807697657114, -0.18144387991465249, -0.15114700159663441, -0.12336755914878472, -0.098188181662340668, -0.075683764415835353, -0.055921246101410804, -0.038959409717751803, -0.024848707721876861, -0.013631111959866882, -0.0053399888229090919, 0.0   
-1.9896499843851998, -1.9843099955622907, -1.9760188724253329, -1.9648012766633229, -1.9506905746674481, -1.9337287382837891, -1.9139662199693646, -1.8914618027228591, -1.8662824252364152, -1.8385029827885655, -1.8082061044705473, -1.7754819074086288, -1.7404277287135086, -1.7031478359540939, -1.6637531170168471, -1.6223607502731991, -1.5790938560361161, -1.5340811303425381, -1.4874564621510054, -1.4393585350930964, -1.3899304149632619, -1.3393191241740476, -1.2876752044424848, -1.2351522690084127, -1.1819065457166538, -1.1280964123221304, -1.0738819254001342, -1.0194243442630029, -0.96488565129928794, -0.91042807016215654, -0.85621358324016061, -0.80240344984563694, -0.74915772655387824, -0.69663479111980597, -0.64499087138824307, -0.59437958059902907, -0.54495146046919418, -0.49685353341128552, -0.45022886521975269, -0.40521613952617497, -0.36194924528909167, -0.32055687854544379, -0.28116215960819657, -0.24388226684878234, -0.20882808815366205, -0.1761038910917434, -0.14580701277372532, -0.11802757032587563, -0.092848192839431576, -0.070343775592926261, -0.050581257278501712, -0.033619420894842711, -0.01950871889896777, -0.0082911231369577898, 0.0, 0.0053399888229090919     
-1.981358861248242, -1.9760188724253329, -1.9677277492883751, -1.9565101535263651, -1.9423994515304903, -1.9254376151468313, -1.9056750968324068, -1.8831706795859013, -1.8579913020994574, -1.8302118596516077, -1.7999149813335895, -1.767190784271671, -1.7321366055765508, -1.6948567128171361, -1.6554619938798893, -1.6140696271362414, -1.5708027328991583, -1.5257900072055803, -1.4791653390140476, -1.4310674119561386, -1.3816392918263041, -1.3310280010370898, -1.2793840813055271, -1.2268611458714549, -1.173615422579696, -1.1198052891851726, -1.0655908022631764, -1.0111332211260451, -0.95659452816233015, -0.90213694702519875, -0.84792246010320282, -0.79411232670867915, -0.74086660341692046, -0.68834366798284818, -0.63669974825128528, -0.58608845746207128, -0.53666033733223639, -0.48856241027432773, -0.4419377420827949, -0.39692501638921718, -0.35365812215213388, -0.312265755408486, -0.27287103647123878, -0.23559114371182455, -0.20053696501670426, -0.16781276795478561, -0.13751588963676753, -0.10973644718891784, -0.084557069702473786, -0.062052652455968471, -0.042290134141543922, -0.025328297757884921, -0.01121759576200998, 0.0, 0.0082911231369577898, 0.013631111959866882 
-1.970141265486232, -1.9648012766633229, -1.9565101535263651, -1.9452925577643552, -1.9311818557684801, -1.9142200193848213, -1.8944575010703968, -1.8719530838238914, -1.8467737063374474, -1.8189942638895977, -1.7886973855715795, -1.755973188509661, -1.7209190098145408, -1.6836391170551264, -1.6442443981178791, -1.6028520313742316, -1.5595851371371481, -1.5145724114435701, -1.4679477432520376, -1.4198498161941289, -1.3704216960642941, -1.3198104052750799, -1.2681664855435173, -1.2156435501094449, -1.162397826817686, -1.1085876934231624, -1.0543732065011664, -0.99991562536403522, -0.94537693240032017, -0.89091935126318877, -0.83670486434119284, -0.78289473094666917, -0.72964900765491048, -0.6771260722208382, -0.6254821524892753, -0.5748708617000613, -0.52544274157022641, -0.47734481451231775, -0.43072014632078492, -0.3857074206272072, -0.3424405263901239, -0.30104815964647602, -0.2616534407092288, -0.22437354794981457, -0.18931936925469428, -0.15659517219277563, -0.12629829387475755, -0.098518851426907861, -0.073339473940463806, -0.050835056693958491, -0.031072538379533943, -0.014110701995874941, 0.0, 0.01121759576200998, 0.01950871889896777, 0.024848707721876861       
-1.9560305634903572, -1.9506905746674481, -1.9423994515304903, -1.9311818557684801, -1.9170711537726053, -1.9001093173889463, -1.880346799074522, -1.8578423818280165, -1.8326630043415726, -1.8048835618937229, -1.7745866835757047, -1.7418624865137859, -1.7068083078186658, -1.6695284150592513, -1.6301336961220043, -1.5887413293783565, -1.5454744351412733, -1.5004617094476953, -1.4538370412561625, -1.4057391141982538, -1.3563109940684193, -1.305699703279205, -1.2540557835476422, -1.2015328481135699, -1.1482871248218112, -1.0944769914272876, -1.0402625045052916, -0.98580492336816028, -0.93126623040444523, -0.87680864926731383, -0.8225941623453179, -0.76878402895079423, -0.71553830565903564, -0.66301537022496326, -0.61137145049340025, -0.56076015970418636, -0.51133203957435147, -0.46323411251644281, -0.41660944432490998, -0.37159671863133226, -0.32832982439424896, -0.28693745765060108, -0.24754273871335386, -0.21026284595393963, -0.17520866725881934, -0.14248447019690069, -0.11218759187888261, -0.084408149431032919, -0.059228771944588865, -0.03672435469808355, -0.016961836383659001, 0.0, 0.014110701995874941, 0.025328297757884921, 0.033619420894842711, 0.038959409717751803 
-1.9390687271066982, -1.9337287382837891, -1.9254376151468313, -1.9142200193848213, -1.9001093173889463, -1.8831474810052875, -1.863384962690863, -1.8408805454443575, -1.8157011679579136, -1.7879217255100639, -1.7576248471920457, -1.7249006501301272, -1.689846471435007, -1.6525665786755925, -1.6131718597383453, -1.5717794929946978, -1.5285125987576142, -1.4834998730640363, -1.4368752048725038, -1.388777277814595, -1.3393491576847603, -1.288737866895546, -1.2370939471639835, -1.1845710117299111, -1.1313252884381522, -1.0775151550436286, -1.0233006681216326, -0.96884308698450139, -0.91430439402078634, -0.85984681288365494, -0.80563232596165901, -0.75182219256713534, -0.69857646927537664, -0.64605353384130437, -0.59440961410974147, -0.54379832332052747, -0.49437020319069258, -0.44627227613278392, -0.39964760794125109, -0.35463488224767337, -0.31136798801059007, -0.26997562126694219, -0.23058090232969497, -0.19330100957028074, -0.15824683087516045, -0.1255226338132418, -0.095225755495223718, -0.067446313047374029, -0.042266935560929975, -0.01976251831442466, -1.1102230246251565e-16, 0.01696183638365889, 0.031072538379533832, 0.042290134141543811, 0.050581257278501601, 0.055921246101410693                                      
-1.9193062087922736, -1.9139662199693646, -1.9056750968324068, -1.8944575010703968, -1.880346799074522, -1.863384962690863, -1.8436224443764384, -1.821118027129933, -1.795938649643489, -1.7681592071956393, -1.7378623288776212, -1.7051381318157026, -1.6700839531205824, -1.6328040603611678, -1.593409341423921, -1.552016974680273, -1.5087500804431899, -1.463737354749612, -1.4171126865580792, -1.3690147595001703, -1.3195866393703357, -1.2689753485811215, -1.2173314288495587, -1.1648084934154865, -1.1115627701237276, -1.0577526367292043, -1.003538149807208, -0.94908056867007684, -0.89454187570636179, -0.84008429456923039, -0.78586980764723446, -0.73205967425271079, -0.67881395096095209, -0.62629101552687982, -0.57464709579531692, -0.52403580500610292, -0.47460768487626803, -0.42650975781835937, -0.37988508962682654, -0.33487236393324882, -0.29160546969616552, -0.25021310295251764, -0.21081838401527042, -0.17353849125585619, -0.1384843125607359, -0.10576011549881725, -0.07546323718079917, -0.04768379473294948, -0.022504417246505426, -1.1102230246251565e-16, 0.019762518314424438, 0.036724354698083439, 0.05083505669395838, 0.06205265245596836, 0.07034377559292615, 0.075683764415835242                                              
-1.8968017915457682, -1.8914618027228591, -1.8831706795859013, -1.8719530838238914, -1.8578423818280165, -1.8408805454443575, -1.821118027129933, -1.7986136098834276, -1.7734342323969836, -1.7456547899491339, -1.7153579116311157, -1.6826337145691972, -1.647579535874077, -1.6102996431146623, -1.5709049241774156, -1.5295125574337676, -1.4862456631966845, -1.4412329375031065, -1.3946082693115738, -1.3465103422536648, -1.2970822221238303, -1.2464709313346161, -1.1948270116030533, -1.1423040761689811, -1.0890583528772222, -1.0352482194826989, -0.98103373256070259, -0.92657615142357141, -0.87203745845985636, -0.81757987732272497, -0.76336539040072904, -0.70955525700620536, -0.65630953371444667, -0.6037865982803744, -0.55214267854881149, -0.50153138775959749, -0.45210326762976261, -0.40400534057185394, -0.35738067238032112, -0.31236794668674339, -0.26910105244966009, -0.22770868570601221, -0.188313966768765, -0.15103407400935076, -0.11597989531423047, -0.083255698252311827, -0.052958819934293744, -0.025179377486444054, 0.0, 0.022504417246505315, 0.042266935560929864, 0.059228771944588865, 0.073339473940463806, 0.084557069702473786, 0.092848192839431576, 0.098188181662340668                                                        
-1.8716224140593243, -1.8662824252364152, -1.8579913020994574, -1.8467737063374474, -1.8326630043415726, -1.8157011679579136, -1.795938649643489, -1.7734342323969836, -1.7482548549105397, -1.72047541246269, -1.6901785341446718, -1.6574543370827532, -1.6224001583876331, -1.5851202656282184, -1.5457255466909716, -1.5043331799473236, -1.4610662857102406, -1.4160535600166626, -1.3694288918251298, -1.3213309647672209, -1.2719028446373863, -1.2212915538481721, -1.1696476341166093, -1.1171246986825372, -1.0638789753907782, -1.0100688419962549, -0.95585435507425864, -0.90139677393712747, -0.84685808097341242, -0.79240049983628102, -0.73818601291428509, -0.68437587951976142, -0.63113015622800273, -0.57860722079393045, -0.52696330106236755, -0.47635201027315355, -0.42692389014331866, -0.37882596308541, -0.33220129489387717, -0.28718856920029945, -0.24392167496321615, -0.20252930821956827, -0.16313458928232105, -0.12585469652290682, -0.090800517827786531, -0.058076320765867884, -0.0277794424478498, -1.1102230246251565e-16, 0.025179377486443943, 0.047683794732949258, 0.067446313047373807, 0.084408149431032808, 0.09851885142690775, 0.10973644718891773, 0.11802757032587552, 0.12336755914878461                                           
-1.8438429716114746, -1.8385029827885655, -1.8302118596516077, -1.8189942638895977, -1.8048835618937229, -1.7879217255100639, -1.7681592071956393, -1.7456547899491339, -1.72047541246269, -1.6926959700148403, -1.6623990916968221, -1.6296748946349036, -1.5946207159397834, -1.5573408231803687, -1.5179461042431219, -1.4765537374994739, -1.4332868432623909, -1.3882741175688129, -1.3416494493772801, -1.2935515223193712, -1.2441234021895367, -1.1935121114003224, -1.1418681916687596, -1.0893452562346875, -1.0360995329429286, -0.98228939954840511, -0.92807491262640895, -0.87361733148927778, -0.81907863852556273, -0.76462105738843134, -0.71040657046643541, -0.65659643707191173, -0.60335071378015304, -0.55082777834608077, -0.49918385861451781, -0.44857256782530386, -0.39914444769546897, -0.35104652063756031, -0.30442185244602749, -0.25940912675244976, -0.21614223251536646, -0.17474986577171858, -0.13535514683447136, -0.098075254075057128, -0.063021075379936842, -0.030296878318018194, -1.1102230246251565e-16, 0.027779442447849578, 0.052958819934293633, 0.075463237180798948, 0.095225755495223496, 0.1121875918788825, 0.12629829387475744, 0.13751588963676742, 0.14580701277372521, 0.1511470015966343                                       
